name,kana,zip,prefecture,city,street,building,station,phone,genre,takeout,delivery,takeoutUrl,deliveryUrl,siteUrl,eatinUrl,emoney,credit,private,nosmoking,easyaccess,close,time,seats,lat,lng
蕎麦 伊とう,,,愛知県,名古屋市中村区,大門町13,,中村日赤駅,0524713850,和食,true,false,https://soba-ito.jp/,,https://soba-ito.jp/,https://soba-ito.jp/,false,false,false,false,false,,,,35.170421,136.8657309
parlor184(パーラーイワシ),,,大阪府,大阪市福島区,福島1-6-24,,新福島駅,0664583233,居酒屋・ダイニングバー,true,false,http://p-184.com,,http://p-184.com,http://p-184.com,false,false,false,false,false,,,,34.6956121,135.4882877
ワインショップ&ダイナー FUJIMARU 東心斎橋店,,,大阪府,大阪市中央区,東心斎橋1丁目4−18,,心斎橋駅,0662583515,その他,true,false,https://www.papilles.net/shop_restaurants/,,https://www.papilles.net/shop_restaurants/,https://www.papilles.net/shop_restaurants/,false,false,false,false,false,,,,34.672932300000006,135.5054091
くえろ・くえら,,,大阪府,堺市東区,白鷺町1-12-28,,白鷺駅,0722860075,イタリアン,true,false,http://blog.livedoor.jp/quello_quella/,,http://blog.livedoor.jp/quello_quella/,http://blog.livedoor.jp/quello_quella/,false,false,false,false,false,,,,34.5478138,135.5101968
膳處漢ぽっちり,,,京都府,京都市中京区,天神山町283−2,,烏丸駅,0752575766,中華料理,true,false,https://kiwa-group.co.jp/zezekan/,,https://kiwa-group.co.jp/zezekan/,https://kiwa-group.co.jp/zezekan/,false,false,false,false,false,,,,35.0050972,135.7573391
しゃぶ禅 京都祇園店,,,京都府,京都市東山区,祇園町南側574藤ビルB1,,祇園四条駅,05053049005,和食,true,false,http://kyoto.shabuzen.jp/,,http://kyoto.shabuzen.jp/,http://kyoto.shabuzen.jp/,false,false,false,false,false,,,,35.0035423,135.7742718
宮川町 㐂久屋,,,京都府,京都市東山区,宮川筋4-301,,祇園四条駅,0755611313,和食,true,false,http://www.kikuya-komai.com/,,http://www.kikuya-komai.com/,http://www.kikuya-komai.com/,false,false,false,false,false,,,,34.9999453,135.7706415
Ignition Switch(イグニッションスイッチ),,,福岡県,福岡市博多区,下川端町8丁目11ドリーム川端弐番館1F,,中洲川端駅,0922625678,カフェレストラン,true,false,https://www.ignitionswitch-sandwich.com,,https://www.ignitionswitch-sandwich.com,https://www.ignitionswitch-sandwich.com,false,false,false,false,false,,,,33.5963319,130.4064472
膾炙,,,福岡県,福岡市中央区,高砂1丁目5−22F,,薬院駅,0925262377,焼肉,true,false,http://www.kaisya29.com,,http://www.kaisya29.com,http://www.kaisya29.com,false,false,false,false,false,,,,33.5814562,130.406086
やきとり大吉 与野本町店,,,埼玉県,さいたま市中央区,下落合6丁目7−12,,与野本町駅,0488593344,焼き鳥,true,false,https://www.daikichi.co.jp/shop/saitama/2853.html,,https://www.daikichi.co.jp/shop/saitama/2853.html,https://www.daikichi.co.jp/shop/saitama/2853.html,false,false,false,false,false,,,,35.8819437,139.6278066
アクアコッタ,,,埼玉県,さいたま市中央区,下落合7丁目6−13,,与野本町駅,0487627682,イタリアン,true,false,http://www.acquacotta2014.com/,,http://www.acquacotta2014.com/,http://www.acquacotta2014.com/,false,false,false,false,false,,,,35.8799297,139.6290066
餃子の宮でんでん,,,埼玉県,さいたま市中央区,上峰1丁目1−3,,南与野駅,0487539398,餃子,true,false,http://denden-gyouza.com/,,http://denden-gyouza.com/,http://denden-gyouza.com/,false,false,false,false,false,,,,35.8692569,139.6207717
デクの海小屋,,,埼玉県,さいたま市中央区,上落合2丁目3−1,,北与野駅,0487629007,魚介・海鮮料理,true,false,https://dekunoumigoya.owst.jp/,,https://dekunoumigoya.owst.jp/,https://dekunoumigoya.owst.jp/,false,false,false,false,false,,,,35.8908066,139.6286726
韓国料理 縁,,,埼玉県,さいたま市中央区,上落合2丁目4−4,,北与野駅,05053485570,韓国料理,true,false,https://akr2746835626.owst.jp/,,https://akr2746835626.owst.jp/,https://akr2746835626.owst.jp/,false,false,false,false,false,,,,35.892152,139.6270528
武蔵野うどん 藤原 北与野本店,,,埼玉県,さいたま市中央区,上落合3丁目12−36ニューシティマンション1F,,北与野駅,0488527500,そば・うどん,true,false,https://foodplace.jp/udon-fujiwara/,,https://foodplace.jp/udon-fujiwara/,https://foodplace.jp/udon-fujiwara/,false,false,false,false,false,,,,35.8893558,139.6241508
GALA BAR MIZUNO,,,埼玉県,さいたま市中央区,上落合4丁目2−23,,北与野駅,0488593511,居酒屋・ダイニングバー,true,false,https://gala-mizuno.com/,,https://gala-mizuno.com/,https://gala-mizuno.com/,false,false,false,false,false,,,,35.8927899,139.6270625
楽笑 北浦和西口店,,,埼玉県,さいたま市浦和区,北浦和4-3-16,,北浦和駅,0488252622,和食,true,false,http://homedining2004.com/,,http://homedining2004.com/,http://homedining2004.com/,false,false,false,false,false,,,,35.8716035,139.6448777
囲坊主,,,埼玉県,川越市,旭町1-11-10,,川越駅,0492706708,居酒屋・ダイニングバー,true,false,http://www.ibozu.net/,,http://www.ibozu.net/,http://www.ibozu.net/,false,false,false,false,false,,,,35.9046782,139.4768933
川越ベーカリー楽楽,,,埼玉県,川越市,元町2丁目10-13,,本川越駅,0492577200,その他,true,false,http://www.bakery-rakuraku.com/,,http://www.bakery-rakuraku.com/,http://www.bakery-rakuraku.com/,false,false,false,false,false,,,,35.924521299999988,139.4817416
(有)吉野屋肉店,,,埼玉県,川越市,元町2丁目4-2,,川越駅,0492220029,その他,true,false,http://tuzinoyoshinoya.com/,,http://tuzinoyoshinoya.com/,http://tuzinoyoshinoya.com/,false,false,false,false,false,,,,35.9251493,139.482807
Mie Coco,,,埼玉県,川越市,幸町3-6,,本川越駅,0492222733,その他,true,false,https://tabelog.com/saitama/A1103/A110303/11035721/,,https://tabelog.com/saitama/A1103/A110303/11035721/,https://tabelog.com/saitama/A1103/A110303/11035721/,false,false,false,false,false,,,,35.9226642,139.482375
Restauranteすぺいん亭 本店,,,埼玉県,川越市,今成4-11-4,,西川越駅,0492413535,スペイン料理,true,false,https://spain-ichiba.p-kit.com/,,https://spain-ichiba.p-kit.com/,https://spain-ichiba.p-kit.com/,false,false,false,false,false,,,,35.9176262,139.4667409
Trattoria Caro(トラットリアカーロ),,,埼玉県,川越市,埼玉県川越市連雀町14-2シャトー連雀ビルディング1F,,本川越駅,0492998959,イタリアン,true,false,https://tabelog.com/saitama/A1103/A110303/11029083/,,https://tabelog.com/saitama/A1103/A110303/11029083/,https://tabelog.com/saitama/A1103/A110303/11029083/,false,false,false,false,false,,,,35.9198201,139.4837227
はすの香カフェ,,,埼玉県,川越市,小仙波町1-3-7-2,,本川越駅,0492141814,カフェレストラン,true,false,https://cafe.hasunoka.jp/,,https://cafe.hasunoka.jp/,https://cafe.hasunoka.jp/,false,false,false,false,false,,,,35.9186651,139.4906047
KOEDOイタリアンルーチェ,,,埼玉県,川越市,新富町1-1-11信富イハラビル1F,,本川越駅,05054610949,イタリアン,true,false,https://localplace.jp/t200347401/,,https://localplace.jp/t200347401/,https://localplace.jp/t200347401/,false,false,false,false,false,,,,35.9150413,139.4830349
COFFEE POST,,,埼玉県,川越市,新富町1-1-5,,本川越駅,08060450661,カフェレストラン,true,false,http://coffeepost.jp/,,http://coffeepost.jp/,http://coffeepost.jp/,false,false,false,false,false,,,,35.9153311,139.4826557
レストランModesty,,,埼玉県,川越市,新富町1-3-9アミティ本川越201レストランModesty,,本川越駅,0492237701,フレンチ,true,false,https://restaurantmodesty.studio.design/,,https://restaurantmodesty.studio.design/,https://restaurantmodesty.studio.design/,false,false,false,false,false,,,,35.9161076,139.4830569
レストランバーココシス,,,埼玉県,川越市,新富町2-4-2太陽ビル4F,,川越駅,0492983398,居酒屋・ダイニングバー,true,false,https://r.gnavi.co.jp/gatk700/,,https://r.gnavi.co.jp/gatk700/,https://r.gnavi.co.jp/gatk700/,false,false,false,false,false,,,,35.9131504,139.4831723
居酒屋葉花集,,,埼玉県,川越市,菅原町18-13,,川越駅,0492242701,居酒屋・ダイニングバー,true,false,https://hitosara.com/0005038353/?cid=gm_yoyaku,,https://hitosara.com/0005038353/?cid=gm_yoyaku,https://hitosara.com/0005038353/?cid=gm_yoyaku,false,false,false,false,false,,,,35.9067168,139.4849656
てんぬま,,,埼玉県,川越市,西小仙波町1-14,,本川越駅,0492250012,和食,true,false,https://www.tennuma.jp/,,https://www.tennuma.jp/,https://www.tennuma.jp/,false,false,false,false,false,,,,35.9185028,139.4876366
幸膳,,,埼玉県,川越市,大字笠幡156-323,,笠幡駅,0492341220,和食,true,false,https://fmv3.ikaduchi.com/,,https://fmv3.ikaduchi.com/,https://fmv3.ikaduchi.com/,false,false,false,false,false,,,,35.909696,139.4188343
Coedo Tradish Curry Jam3281,,,埼玉県,川越市,大手町15-9,,本川越駅,0492363909,カレー,true,false,https://www.jam3281.com/coedo-kawagoe,,https://www.jam3281.com/coedo-kawagoe,https://www.jam3281.com/coedo-kawagoe,false,false,false,false,false,,,,35.9239325,139.4842454
笛木醤油,,,埼玉県,比企郡,川島町大字上伊草660,,川越駅,0492970041,和食,true,false,https://kinbue.jp/,,https://kinbue.jp/,https://kinbue.jp/,false,false,false,false,false,,,,35.9682437,139.4638803
富山市呉羽の季節パフェと手作りデザート Cafe Socio,,,富山県,富山市,本郷2444,,呉羽駅,0764823431,カフェレストラン,true,false,https://cafe-socio.business.site/,,https://cafe-socio.business.site/,https://cafe-socio.business.site/,false,false,false,false,false,,,,36.7214658,137.149679
ハム&ゴー 香林坊アトリオ店,,,石川県,金沢市,香林坊1丁目1−1アトリオB1階,,金沢駅,0762258018,カフェレストラン,true,false,http://www.omamesha.com/brands002.html,,http://www.omamesha.com/brands002.html,http://www.omamesha.com/brands002.html,false,false,false,false,false,,,,36.5625166,136.6542079
THELONICA(セロニカ)地中海料理&ワイン,,,長野県,松本市,中央1丁目3-11,,松本駅,0263369097,その他,true,false,https://www.thelonica.com/sp/,,https://www.thelonica.com/sp/,https://www.thelonica.com/sp/,false,false,false,false,false,,,,36.2316377,137.9664299
リュードヴァン,,,長野県,東御市,祢津405リュードヴァン,,田中駅,0268715973,フレンチ,true,false,https://ruedevin.jp/,,https://ruedevin.jp/,https://ruedevin.jp/,false,false,false,false,false,,,,36.372249,138.360698
パティスリーパパ,,,三重県,多気郡,明和町大字佐田391-9,,斎宮駅,0596552099,その他,true,false,https://papa-meiwa.jp/,,https://papa-meiwa.jp/,https://papa-meiwa.jp/,false,false,false,false,false,,,,34.5635841,136.6317333
キッチンバー そごう,,,和歌山県,和歌山市,畑屋敷雁木丁3,,和歌山駅,09096970774,中華料理,true,false,https://localplace.jp/sp/t200490374/index.html,,https://localplace.jp/sp/t200490374/index.html,https://localplace.jp/sp/t200490374/index.html,false,false,false,false,false,,,,34.2348933,135.181508
CAFE126,,,山口県,宇部市,中央町1-1-6,,宇部新川駅,0836398979,喫茶店・カフェ,true,false,https://cafe126.jimdofree.com/,,https://cafe126.jimdofree.com/,https://cafe126.jimdofree.com/,false,false,false,false,false,,,,33.9551687,131.2441173
Keitto Ruokala(ケイットルオカラ),,,大阪府,大阪市中央区,平野町3-3-5-1F,,淀屋橋駅,0661216871,北欧料理,true,false,https://northobject.com/keitto-ruokala/,,https://northobject.com/keitto-ruokala/,https://northobject.com/keitto-ruokala/,false,false,false,false,false,,,,34.6876349,135.50182
そば処 武蔵,,,福岡県,春日市,原町1-81,,春日駅,0925829772,そば・うどん,true,false,https://musashisoba.co.jp,,https://musashisoba.co.jp,https://musashisoba.co.jp,false,false,false,false,false,,,,33.5246626,130.4673242
ピッツェリアレオーネ,,,鳥取県,鳥取市,末広温泉町159−7,,鳥取,0857363654,ピザ,true,false,http://www.pizza-leone.com/,,http://www.pizza-leone.com/,http://www.pizza-leone.com/,false,false,false,false,false,,,,35.4957928,134.2291269
ペペローネ,,,鳥取県,鳥取市,弥生町308−2,,鳥取,0857274736,イタリアン,true,false,https://pepenero-italia.com/,,https://pepenero-italia.com/,https://pepenero-italia.com/,false,false,false,false,false,,,,35.4969262,134.2302284
フォーハーツカフェ,,,山梨県,甲府市,丸の内1丁目16−13ヤマサビル1F,,甲府,0552377793,居酒屋・ダイニングバー,true,false,http://fourhearts.blog80.fc2.com/,,http://fourhearts.blog80.fc2.com/,http://fourhearts.blog80.fc2.com/,false,false,false,false,false,,,,35.6627132,138.5691334
街角グラス,,,東京都,町田市,森野1丁目35−4,,町田,0427209220,居酒屋・ダイニングバー,true,false,http://machikadoglass.com/,,http://machikadoglass.com/,http://machikadoglass.com/,false,false,false,false,false,,,,35.5459218,139.4444126
めしと日本酒と日本ワイン アジート 那覇,,,沖縄県,那覇市,久茂地3丁目25−12,,美栄橋,05033844065,居酒屋・ダイニングバー,true,false,https://azyto-naha.localinfo.jp/,,https://azyto-naha.localinfo.jp/,https://azyto-naha.localinfo.jp/,false,false,false,false,false,,,,26.2170854,127.6821318
牛たんぐ永助,,,神奈川県,戸塚区,戸塚町8,ラピス戸塚B1,戸塚駅,0453923383,お弁当、牛タン,true,true,https://gyutaneisuke.owst.jp/,https://gyutaneisuke.owst.jp/,https://gyutaneisuke.owst.jp/,https://gyutaneisuke.owst.jp/,false,false,false,false,false,定休日なし,,,35.4012734,139.5353684
とろけるハンバーグ福よし中山駅前店,,,神奈川県,緑区,寺山町89-5,センチュリーモア1階,中山駅,0455076889,洋食,true,false,https://fukuyoshi-nakayamaekimaeten.owst.jp/,,https://fukuyoshi-nakayamaekimaeten.owst.jp/,https://fukuyoshi-nakayamaekimaeten.owst.jp/,false,false,false,false,false,定休日なし,,,35.5135607,139.5395151
王朝,,,神奈川県,中区,山下町78-6,,元町中華街駅,0456639856,中華,true,true,http://www.ko-cho.com,http://www.ko-cho.com,http://www.ko-cho.com,http://www.ko-cho.com,false,false,false,false,false,定休日なし,,,35.4438839,139.6474184
ワンタンスープ専門店 くぬぎ屋,,,神奈川県,中区,羽衣町3-59-1,林ビル1階,関内駅,0452616656,ワンタンスープ専門店,true,false,https://www.wantankunugiya.com/,,https://www.wantankunugiya.com/,https://www.wantankunugiya.com/,false,false,false,false,false,火曜日,,,35.4431608,139.632314
デリカテッセン ミュンヘン,,,神奈川県,港南区,丸山台3-1-6,ふじビル1階,上永谷,0458454186,ハム・ソーセージ・ビーフジャーキー等,true,false,http://www.munchen.jp/,,http://www.munchen.jp/,http://www.munchen.jp/,false,false,false,false,false,日曜日,,,35.400432599999988,139.5704332
アリラン飯店 井土ヶ谷店,,,神奈川県,南区,井土ケ谷下町18-4,,井土ヶ谷,0457154103,焼肉,true,false,http://ariran29.com/,,http://ariran29.com/,http://ariran29.com/,false,false,false,false,false,木曜日,,,35.4301891,139.604586
野毛焼きそばセンターまるき 野毛本店,,,神奈川県,中区,宮川町2-29-1,,京急日ノ出町駅、JR桜木町駅,0453259958,焼きそば,true,true,https://tabelog.com/kanagawa/A1401/A140102/14064342/,https://tabelog.com/kanagawa/A1401/A140102/14064342/,https://tabelog.com/kanagawa/A1401/A140102/14064342/,https://tabelog.com/kanagawa/A1401/A140102/14064342/,false,false,false,false,false,定休日なし,,,35.446860099999988,139.6295965
洋食&Bar  関内KushiBa〈クシバ〉,,,神奈川県,中区,弁天通3-48,弁三ビル2階,関内駅/馬車道駅,0456634774,オムライス、ビーフシチュー,true,false,http://kushiba2002.owst.jp,,http://kushiba2002.owst.jp,http://kushiba2002.owst.jp,false,false,false,false,false,日曜日,,,35.447841,139.637965
重慶飯店 本館売店,,,神奈川県,中区,山下町164,,元町・中華街駅,0456510820,中華,true,false,https://www.jukeihanten.com/kiosk/honkan/,,https://www.jukeihanten.com/kiosk/honkan/,https://www.jukeihanten.com/kiosk/honkan/,false,false,false,false,false,定休日なし,,,35.443700799999988,139.6461526
Pizzeria Quo Vadis,,,神奈川県,中区,石川町1-25,みつぼビル1階,石川町駅,0452100592,ピザ,true,false,https://www.pizzeria-quo-vadis.com/,,https://www.pizzeria-quo-vadis.com/,https://www.pizzeria-quo-vadis.com/,false,false,false,false,false,不定休,,,35.4378456,139.6453885
熟成和牛焼肉エイジング・ビーフTOKYO新宿三丁目店,,,東京都,新宿区,新宿3-5-4レインボービレッジ6F,,新宿三丁目駅,0362732985,焼肉,true,false,https://agingbeef.jp/location/ab_tokyo/,,https://agingbeef.jp/location/ab_tokyo/,https://agingbeef.jp/location/ab_tokyo/,false,false,false,false,false,,,,35.691309900000007,139.7054743
ロッチャドォーロ神楽坂,,,東京都,新宿区,神楽坂3丁目6サムライ堂ビル3階,,牛込神楽坂,0352065854,イタリアン,true,false,https://roccia-doro.com/,,https://roccia-doro.com/,https://roccia-doro.com/,false,false,false,false,false,,,,35.70141,139.73996
